builtin-popcnt, 2048, 2500000, 0.212947
builtin-popcnt32, 2048, 2500000, 0.455673
builtin-popcnt-unrolled, 2048, 2500000, 0.174233
builtin-popcnt-unrolled32, 2048, 2500000, 0.339034
builtin-popcnt-unrolled-errata, 2048, 2500000, 0.160301
builtin-popcnt-unrolled-errata-manual, 2048, 2500000, 0.161552
builtin-popcnt-movdq, 2048, 2500000, 0.318968
builtin-popcnt-movdq-unrolled, 2048, 2500000, 0.276805
builtin-popcnt-movdq-unrolled_manual, 2048, 2500000, 0.308352
lookup-8, 4096, 1250000, 1.426015
lookup-64, 4096, 1250000, 1.434228
bit-parallel, 4096, 1250000, 1.395719
bit-parallel-optimized, 4096, 1250000, 0.932211
bit-parallel-mul, 4096, 1250000, 0.927461
bit-parallel32, 4096, 1250000, 2.458888
bit-parallel-optimized32, 4096, 1250000, 1.785251
harley-seal, 4096, 1250000, 0.356134
sse-bit-parallel, 4096, 1250000, 0.409380
sse-bit-parallel-original, 4096, 1250000, 0.419955
sse-bit-parallel-better, 4096, 1250000, 0.361105
sse-harley-seal, 4096, 1250000, 0.166652
sse-lookup, 4096, 1250000, 0.198424
sse-lookup-original, 4096, 1250000, 0.325180
avx2-lookup, 4096, 1250000, 0.187421
avx2-lookup-original, 4096, 1250000, 0.239888
avx2-harley-seal, 4096, 1250000, 0.153098
cpu, 4096, 1250000, 0.173002
sse-cpu, 4096, 1250000, 0.276741
avx2-cpu, 4096, 1250000, 0.272311
builtin-popcnt, 4096, 1250000, 0.216007
builtin-popcnt32, 4096, 1250000, 0.470071
builtin-popcnt-unrolled, 4096, 1250000, 0.167982
builtin-popcnt-unrolled32, 4096, 1250000, 0.345185
builtin-popcnt-unrolled-errata, 4096, 1250000, 0.150534
builtin-popcnt-unrolled-errata-manual, 4096, 1250000, 0.149186
builtin-popcnt-movdq, 4096, 1250000, 0.307227
builtin-popcnt-movdq-unrolled, 4096, 1250000, 0.276622
builtin-popcnt-movdq-unrolled_manual, 4096, 1250000, 0.725686
lookup-8, 32, 100000000, 1.021106
lookup-64, 32, 100000000, 0.995841
bit-parallel, 32, 100000000, 1.101882
bit-parallel-optimized, 32, 100000000, 0.761191
bit-parallel-mul, 32, 100000000, 0.695524
bit-parallel32, 32, 100000000, 1.723765
bit-parallel-optimized32, 32, 100000000, 1.226692
harley-seal, 32, 100000000, 1.359965
sse-bit-parallel, 32, 100000000, 1.043104
sse-bit-parallel-original, 32, 100000000, 0.732769
sse-bit-parallel-better, 32, 100000000, 1.079846
sse-harley-seal, 32, 100000000, 0.824500
sse-lookup, 32, 100000000, 0.372492
sse-lookup-original, 32, 100000000, 0.690649
avx2-lookup, 32, 100000000, 0.503397
avx2-lookup-original, 32, 100000000, 1.146408
avx2-harley-seal, 32, 100000000, 1.370653
cpu, 32, 100000000, 0.215464
sse-cpu, 32, 100000000, 1.099967
avx2-cpu, 32, 100000000, 1.116293
builtin-popcnt, 32, 100000000, 0.232934
builtin-popcnt32, 32, 100000000, 0.391761
builtin-popcnt-unrolled, 32, 100000000, 0.121090
builtin-popcnt-unrolled32, 32, 100000000, 0.210100
builtin-popcnt-unrolled-errata, 32, 100000000, 0.153798
builtin-popcnt-unrolled-errata-manual, 32, 100000000, 0.206971
builtin-popcnt-movdq, 32, 100000000, 0.180325
builtin-popcnt-movdq-unrolled, 32, 100000000, 0.230171
builtin-popcnt-movdq-unrolled_manual, 32, 100000000, 0.235493
lookup-8, 64, 50000000, 0.982654
lookup-64, 64, 50000000, 0.968608
bit-parallel, 64, 50000000, 0.988186
bit-parallel-optimized, 64, 50000000, 0.668498
bit-parallel-mul, 64, 50000000, 0.617395
bit-parallel32, 64, 50000000, 1.631269
bit-parallel-optimized32, 64, 50000000, 1.152818
harley-seal, 64, 50000000, 0.982899
sse-bit-parallel, 64, 50000000, 0.962732
sse-bit-parallel-original, 64, 50000000, 0.463556
sse-bit-parallel-better, 64, 50000000, 0.968758
sse-harley-seal, 64, 50000000, 0.505780
sse-lookup, 64, 50000000, 0.256146
sse-lookup-original, 64, 50000000, 0.420105
avx2-lookup, 64, 50000000, 0.321142
avx2-lookup-original, 64, 50000000, 0.690528
avx2-harley-seal, 64, 50000000, 0.794405
cpu, 64, 50000000, 0.159059
sse-cpu, 64, 50000000, 0.189339
avx2-cpu, 64, 50000000, 0.996265
builtin-popcnt, 64, 50000000, 0.205908
builtin-popcnt32, 64, 50000000, 0.359377
builtin-popcnt-unrolled, 64, 50000000, 0.099506
builtin-popcnt-unrolled32, 64, 50000000, 0.188516
builtin-popcnt-unrolled-errata, 64, 50000000, 0.124511
builtin-popcnt-unrolled-errata-manual, 64, 50000000, 0.148880
builtin-popcnt-movdq, 64, 50000000, 0.188181
builtin-popcnt-movdq-unrolled, 64, 50000000, 0.217307
builtin-popcnt-movdq-unrolled_manual, 64, 50000000, 0.200844
lookup-8, 128, 25000000, 0.933024
lookup-64, 128, 25000000, 0.920644
bit-parallel, 128, 25000000, 0.924871
bit-parallel-optimized, 128, 25000000, 0.617547
bit-parallel-mul, 128, 25000000, 0.607469
bit-parallel32, 128, 25000000, 1.580504
bit-parallel-optimized32, 128, 25000000, 1.116730
harley-seal, 128, 25000000, 0.441438
